,id,Purchase
163,164,0.13750990080414033
164,165,0.021567049751702188
165,166,0.08155042923902084
166,167,0.026231396805096105
167,168,0.05001090336637151
168,169,0.01704413662822602
169,170,0.12606888852478979
170,171,0.05839746626499533
171,172,0.04318759648659307
172,173,0.0260681385441487
173,174,0.0279655834620708
174,175,0.02136493385333715
175,176,0.016796492910036057
176,177,0.016267694948067006
177,178,0.04150810125076813
178,179,0.02854073546112835
179,180,0.04722907800729791
180,181,0.06003651864441277
181,182,0.09254320726527156
182,183,0.024684715323321896
183,184,0.06102538647374613
184,185,0.22736855411905518
185,186,0.08443906491026802
186,187,0.050909534916984536
187,188,0.08741255637939822
188,189,0.05243565901790877
189,190,0.08053181252895154
190,191,0.035365812751533034
191,192,0.02247773626141646
192,193,0.01704413662822602
193,194,0.0653783858819013
194,195,0.06611450328004938
195,196,0.020988685728881008
196,197,0.01655041037595566
197,198,0.05052312601210836
198,199,0.021065411595507202
199,200,0.07042628757131139
200,201,0.08834246197125804
201,202,0.01723494011622224
202,203,0.2500352011897227
203,204,0.08296898118586327
204,205,0.0468295228814865
205,206,0.030200930349666255
206,207,0.027105377596594905
207,208,0.04684075816676528
208,209,0.024114239443116327
209,210,0.06519211601289314
210,211,0.048711111385494436
211,212,0.023916334257498097
212,213,0.020263081728587776
213,214,0.0536685439313377
214,215,0.03187856911920594
215,216,0.07116063411591156
216,217,0.08569560113248907
217,218,0.05226102802597275
218,219,0.046600365731161664
219,220,0.029325683619420822
220,221,0.06138613024859266
221,222,0.03747035301218629
222,223,0.08190295123143848
223,224,0.0660545455797384
224,225,0.07426543471526305
225,226,0.15155139463178413
226,227,0.01855341074749369
227,228,0.017791769547118367
228,229,0.018576232901682393
229,230,0.08072417312941232
230,231,0.032791303263538074
231,232,0.015809978110079306
232,233,0.01794334554751087
233,234,0.01855341074749369
234,235,0.0413248893804277
235,236,0.08302876607066798
236,237,0.04695427497575065
237,238,0.0373838218315407
238,239,0.07695142948818594
239,240,0.032791303263538074
240,241,0.0219800478758186
241,242,0.019135864215268052
242,243,0.018222048498366054
243,244,0.024086174608712457
244,245,0.05243565901790877
245,246,0.024477489533609217
246,247,0.08431822986016363
247,248,0.026253257018446392
248,249,0.02227137417570223
249,250,0.18010183966441812
250,251,0.07681867501203526
251,252,0.06977689691301488
252,253,0.0486184026947692
253,254,0.06074088450081062
254,255,0.017548617654952917
255,256,0.06671240619543621
256,257,0.186053744397929
257,258,0.019698037849952898
258,259,0.01922975885217882
259,260,0.06097479908569358
260,261,0.08053181252895154
261,262,0.02713512685061292
262,263,0.04420522240315398
263,264,0.08859805924447738
264,265,0.06926899144392636
265,266,0.027270482975396238
266,267,0.02166923551981642
267,268,0.030885924944436663
268,269,0.04906241243957212
269,270,0.03402546178168478
270,271,0.038348641214723735
271,272,0.0501783018845081
272,273,0.04614497013502036
273,274,0.04114540653374481
274,275,0.019046475417558884
275,276,0.015809978110079306
276,277,0.052153510527232785
277,278,0.04138190526694928
278,279,0.018834454236838463
279,280,0.06984330497364893
280,281,0.016412247232058523
281,282,0.03453931418594102
282,283,0.02713512685061292
283,284,0.017404968842800548
284,285,0.030807602259113293
285,286,0.2163005129260675
286,287,0.017967991008792168
287,288,0.10469831462706103
288,289,0.016717254096354904
289,290,0.01874656937568305
290,291,0.020647163168261977
291,292,0.015809978110079306
292,293,0.021520558460301143
293,294,0.01511929100006956
294,295,0.0799239169581213
295,296,0.018222048498366054
296,297,0.11547860499374296
297,298,0.08240784972984386
298,299,0.06016647485923272
299,300,0.05376269873377446
300,301,0.017155861919225617
301,302,0.01960527497962295
302,303,0.018834454236838463
303,304,0.17765228385327034
304,305,0.020046441326708176
305,306,0.021567049751702188
306,307,0.019046475417558884
307,308,0.017348077660969383
308,309,0.23580214929956925
309,310,0.04613399450828241
310,311,0.024368872059009845
311,312,0.01723494011622224
312,313,0.049188338240654425
313,314,0.04614497013502036
314,315,0.04949759263814948
315,316,0.02170666821978579
316,317,0.051886704710764196
317,318,0.06002184161692846
318,319,0.04231296292093146
319,320,0.060612911679904735
320,321,0.02689836182628322
321,322,0.7703124371343443
322,323,0.03402546178168478
323,324,0.06744547475631021
324,325,0.015809978110079306
325,326,0.06744547475631021
326,327,0.044058292462695714
327,328,0.0527685396092862
328,329,0.016999114345695093
329,330,0.09547971698014907
330,331,0.0312198429421815
331,332,0.024368872059009845
332,333,0.06380307789364165
333,334,0.04784410708935134
334,335,0.03402546178168478
335,336,0.01840382664307383
336,337,0.017967991008792168
337,338,0.21621701260761142
338,339,0.0911528313143121
339,340,0.07077024301999735
340,341,0.09041567218883499
341,342,0.048170100978838136
342,343,0.029644470587635953
343,344,0.07666391826528009
344,345,0.01970792127556709
345,346,0.08143216457673735
346,347,0.04875923557230829
347,348,0.17349963101244284
348,349,0.0345118671344125
349,350,0.14677120951877504
350,351,0.02863826993972132
351,352,0.06265815755538885
352,353,0.04784410708935134
353,354,0.03573804108132776
354,355,0.09334644762462208
355,356,0.03747035301218629
356,357,0.04022862677862795
357,358,0.03747035301218629
358,359,0.08702396513857144
359,360,0.15773114382862405
360,361,0.020064214762844926
361,362,0.030176703474216436
362,363,0.18871809364123746
363,364,0.01723494011622224
364,365,0.017509934715236652
365,366,0.03453931418594102
366,367,0.04161660027853348
367,368,0.04784410708935134
368,369,0.05883607474280277
369,370,0.06285653363827656
370,371,0.05203531540446753
371,372,0.08079062307203792
372,373,0.017365552144388032
373,374,0.1803065863995952
374,375,0.05138765588845946
375,376,0.020655086315110798
376,377,0.06302655810188047
377,378,0.018045574206942833
378,379,0.01669198780019707
379,380,0.10356874458109394
380,381,0.06941386010089261
381,382,0.015022604447882967
382,383,0.01856042365055686
383,384,0.049890584927293
384,385,0.044939228619361456
385,386,0.06506867900366373
386,387,0.022313868999706676
387,388,0.0553057364210924
388,389,0.025151810556626002
389,390,0.015809978110079306
390,391,0.04784410708935134
391,392,0.17753481517191683
392,393,0.02706447299254041
393,394,0.03305826667873889
394,395,0.07582444266871888
395,396,0.041875383391576905
396,397,0.01992324242900871
397,398,0.022142600648033875
398,399,0.023140149054520942
399,400,0.0800844111931878
400,401,0.0885383712186277
401,402,0.03972455590983196
402,403,0.05323775185478244
403,404,0.0837079118279961
404,405,0.02739334818576899
405,406,0.018793877195797254
406,407,0.01704413662822602
407,408,0.03535000350040752
408,409,0.032334265402241116
409,410,0.015809978110079306
410,411,0.049640252208580635
411,412,0.018217133618909146
412,413,0.025122349948087822
413,414,0.11770785180473171
414,415,0.018951258408577035
415,416,0.047838268457729184
416,417,0.076854957807781
417,418,0.049787376789850624
418,419,0.07297149618068496
419,420,0.05771763422586955
420,421,0.05905425297086384
421,422,0.05782681393918665
422,423,0.02395221781861604
423,424,0.055045591053558114
424,425,0.027732490575070518
425,426,0.03711544097185985
426,427,0.019516344094606494
427,428,0.07623675062054228
428,429,0.024298455320712807
429,430,0.1514067850454365
430,431,0.12995923956931935
431,432,0.02760965216627405
432,433,0.021223936578233495
433,434,0.01950527763087793
434,435,0.019754663542653372
435,436,0.01674046702109562
436,437,0.07867445829913679
437,438,0.02066788689706727
438,439,0.019284421026776882
439,440,0.018023346685821874
440,441,0.050194111135633636
441,442,0.1545559841436373
442,443,0.05025446593894155
443,444,0.019418968332383445
444,445,0.23680275669581927
445,446,0.0750710433129563
446,447,0.04860808522524091
447,448,0.08492634244564547
448,449,0.07845878532255865
449,450,0.074382698920606
450,451,0.05321284720437643
451,452,0.05878396194378578
452,453,0.02973457152964286
453,454,0.06350557328948947
454,455,0.0192846034591258
455,456,0.058435191717246884
456,457,0.037249989145782106
457,458,0.05362353283260127
458,459,0.024148744454252153
459,460,0.02397644104029266
460,461,0.019516344094606494
461,462,0.015022604447882967
462,463,0.0461009373804696
463,464,0.16898355616243027
464,465,0.015809978110079306
465,466,0.07414716247218577
466,467,0.04951254570471895
467,468,0.04731854207705016
468,469,0.07347774457142654
469,470,0.09598759320922447
470,471,0.08070486463689971
471,472,0.02592279232042702
472,473,0.048668409548181454
473,474,0.07020914258303021
474,475,0.08127515546110219
475,476,0.08113220601387894
476,477,0.07218992652019621
477,478,0.04978158366895536
478,479,0.07335901839409094
479,480,0.021717613299217196
480,481,0.04951254570471895
481,482,0.06683118542684251
482,483,0.02560303057715655
483,484,0.08165762736818101
484,485,0.08847408786185902
485,486,0.05256046113075592
486,487,0.034188707577587116
487,488,0.018169013662554898
488,489,0.022785025433876494
489,490,0.02058069010322552
490,491,0.05104429354541347
491,492,0.021373061999728625
492,493,0.023014611231558894
493,494,0.029137836472089656
494,495,0.020234624167367064
495,496,0.07757475166351023
496,497,0.06407401423023278
497,498,0.032791303263538074
498,499,0.02512403579901813
499,500,0.01611792890684506
500,501,0.020312171195772947
501,502,0.03673731112311828
502,503,0.0728648521920706
503,504,0.018888443314210916
504,505,0.08694598115770384
505,506,0.01764640575020523
506,507,0.08396672237108246
507,508,0.03730893909206627
508,509,0.030378807857471705
509,510,0.02465773738028562
510,511,0.08996919794696431
511,512,0.07951381849186678
512,513,0.09012151581677944
513,514,0.08884533301388037
514,515,0.07966480823280846
515,516,0.06605359134640199
516,517,0.05700529594329522
517,518,0.03674377927245458
518,519,0.04716916192406737
519,520,0.017800923321752392
520,521,0.05510008436708572
521,522,0.016891425144895823
522,523,0.062333104605036965
523,524,0.07171435816230907
524,525,0.15098227311461285
525,526,0.020120335763322603
526,527,0.03313613860911256
527,528,0.018288527977407567
528,529,0.022313868999706676
529,530,0.018834454236838463
530,531,0.08696443786452611
531,532,0.05446997825056222
532,533,0.02091032475503745
533,534,0.04784410708935134
534,535,0.023249906188183754
535,536,0.018693833630461187
536,537,0.016007067724802017
537,538,0.052014305664829764
538,539,0.07621744402340944
539,540,0.06683118542684251
540,541,0.06993082882745479
541,542,0.018776350060541742
542,543,0.025570185451400707
543,544,0.1951289887917101
544,545,0.1136758014883984
545,546,0.41813435606295674
546,547,0.023390654013572494
547,548,0.04667734980159073
548,549,0.02180453902026597
549,550,0.072722015776906
550,551,0.07966480823280846
551,552,0.01741398744517088
552,553,0.024181764660751885
553,554,0.019659446533671524
554,555,0.01655041037595566
555,556,0.05741460347510436
556,557,0.04784410708935134
557,558,0.017155861919225617
558,559,0.24714421541016787
559,560,0.1587958561863167
560,561,0.09979769627421707
561,562,0.032791303263538074
562,563,0.06601802238678468
563,564,0.037249989145782106
564,565,0.05541821221220678
565,566,0.02970627747067388
566,567,0.026408440622657948
567,568,0.020598943016679094
568,569,0.09988587003477276
569,570,0.016197041089994497
570,571,0.016412247232058523
571,572,0.02493603737341873
572,573,0.01730635062682049
573,574,0.05328875464381434
574,575,0.016133713707596593
575,576,0.05525761223427854
576,577,0.03703087641193862
577,578,0.04711559174733368
578,579,0.021328262174010303
579,580,0.01977065522612782
580,581,0.029785654600792074
581,582,0.1009641985032104
582,583,0.04066135867326059
583,584,0.025978453986899123
584,585,0.11179096414191907
585,586,0.053302663314051875
586,587,0.025494795860513748
587,588,0.02182613104986726
588,589,0.07966480823280846
589,590,0.01961054509257631
590,591,0.06214275861048907
591,592,0.01946737404346747
592,593,0.016412247232058523
593,594,0.04711559174733368
594,595,0.03815819725573382
595,596,0.18353797674630237
596,597,0.01626369042054969
597,598,0.06564799258129209
598,599,0.026253257018446392
599,600,0.016883045071610373
600,601,0.06267726305441217
601,602,0.04115409387103496
602,603,0.034242623465833844
603,604,0.018400547605737554
604,605,0.03577347270408774
605,606,0.01940178663945411
606,607,0.0623734674594597
607,608,0.03747035301218629
608,609,0.058928307358439
609,610,0.052092396813637414
610,611,0.05310606489689192
611,612,0.048645541408575854
612,613,0.04279845420892095
613,614,0.02387038292239353
614,615,0.03455606984378254
615,616,0.06189334552348261
616,617,0.04405576464772148
617,618,0.016960337803316405
618,619,0.05041780415201202
619,620,0.07130321104242379
620,621,0.01954264236193295
621,622,0.03641573117362949
622,623,0.045464643140641886
623,624,0.019606106731144542
624,625,0.048711111385494436
625,626,0.04988608024476499
626,627,0.08475764483207458
627,628,0.0314942114312386
628,629,0.042593114337449216
629,630,0.04725078502694311
630,631,0.01779435898988886
631,632,0.04662885281089489
632,633,0.029107280253421717
633,634,0.015809978110079306
634,635,0.02245748067652708
635,636,0.020660929389671116
636,637,0.02560303057715655
637,638,0.023861393779087185
638,639,0.02560303057715655
639,640,0.06644681707314645
640,641,0.0470500217704151
641,642,0.015022604447882967
642,643,0.017739449709482245
643,644,0.017139746268311454
644,645,0.057191207084562275
645,646,0.07952521501244446
646,647,0.020630886957340555
647,648,0.015809978110079306
648,649,0.05446997825056222
649,650,0.04688331295969949
650,651,0.020340721681523025
651,652,0.21007094767802792
652,653,0.03560111393533079
653,654,0.0755469164524198
654,655,0.08053181252895154
655,656,0.058360170864971764
656,657,0.0487895986654974
657,658,0.01891688613356343
658,659,0.030380786792664313
659,660,0.07271361394510752
660,661,0.028004838829397857
661,662,0.10224182582658842
662,663,0.07000051682363426
663,664,0.018951258408577035
664,665,0.0451833387566045
665,666,0.02015049492537338
666,667,0.02711931759948739
667,668,0.01958712342304282
668,669,0.04784410708935134
669,670,0.07017158379894887
670,671,0.03988545396268353
671,672,0.0397625968157758
672,673,0.019135864215268052
673,674,0.060318010249531255
674,675,0.022923569692445904
675,676,0.026061172843870606
676,677,0.018990078251189427
677,678,0.08943009936946608
678,679,0.02711931759948739
679,680,0.0901703483255775
680,681,0.1801779005585907
681,682,0.04951254570471895
682,683,0.14919691361529488
683,684,0.030017729479484726
684,685,0.04329572761926545
685,686,0.06744547475631021
686,687,0.07187315201715663
687,688,0.0837079118279961
688,689,0.05226102802597275
689,690,0.05196710529006168
690,691,0.048645541408575854
691,692,0.07178993357395036
692,693,0.08351780020793123
693,694,0.05269493905326844
694,695,0.0665693027476253
695,696,0.05945434174348605
696,697,0.01992324242900871
697,698,0.06744547475631021
698,699,0.01750092819344027
699,700,0.030208273506744793
700,701,0.018134537905336912
701,702,0.025268630259349553
702,703,0.0344141345988156
703,704,0.09269198385620842
704,705,0.048645541408575854
705,706,0.048711111385494436
706,707,0.09277421250792
707,708,0.062105530398051716
708,709,0.018751191287797234
709,710,0.06020073253995582
710,711,0.06647845355710429
711,712,0.07088757550134533
712,713,0.019046475417558884
713,714,0.019606106731144542
714,715,0.047213215330129406
715,716,0.017348077660969383
716,717,0.08972387408370683
717,718,0.05525761223427854
718,719,0.045183560286938776
719,720,0.017949815790129442
720,721,0.018576232901682393
721,722,0.06192066523289313
722,723,0.08079062307203792
723,724,0.05309375626608716
724,725,0.05491772163740463
725,726,0.02043438416670531
726,727,0.0683124790524533
727,728,0.04576857538609032
728,729,0.06085080825921811
729,730,0.020046441326708176
730,731,0.01961054509257631
731,732,0.032791303263538074
732,733,0.052263149220200415
733,734,0.01706539115056493
734,735,0.06131906949329023
735,736,0.19315445494481387
736,737,0.02551621148615349
737,738,0.019722270383575904
738,739,0.06624174067120683
739,740,0.052374821711571096
740,741,0.01794334554751087
741,742,0.08834246197125804
742,743,0.0345118671344125
743,744,0.082840907531853
744,745,0.14243181968542562
745,746,0.053140447935119316
746,747,0.02366554482931624
747,748,0.06714371007447238
748,749,0.08396672237108246
749,750,0.050257272365146335
750,751,0.056735119990930734
751,752,0.082840907531853
752,753,0.029644470587635953
753,754,0.03855642433451553
754,755,0.01655041037595566
755,756,0.026506301339100896
756,757,0.02465773738028562
757,758,0.03766122957167189
758,759,0.027960923983185962
759,760,0.01692758628461186
760,761,0.016891425144895823
761,762,0.08079062307203792
762,763,0.028193745530931447
763,764,0.018793877195797254
764,765,0.019827725832964847
765,766,0.045960050404164274
766,767,0.024101983859837986
767,768,0.02187843149006054
768,769,0.03182410816059219
769,770,0.059159248867434094
770,771,0.017509934715236652
771,772,0.024368872059009845
772,773,0.046500562665280264
773,774,0.017967991008792168
774,775,0.019835372998270127
775,776,0.01840382664307383
776,777,0.01704413662822602
777,778,0.015346783077753732
778,779,0.03552722667165306
779,780,0.05525761223427854
780,781,0.06061074421453307
781,782,0.028191997521734416
782,783,0.1840781067754978
783,784,0.01927759055606263
784,785,0.03703087641193862
785,786,0.06879304143402708
786,787,0.022348350094229575
787,788,0.045949092765675936
788,789,0.15708509585274788
789,790,0.07516352260187352
790,791,0.033787703279639515
791,792,0.05022344621820645
792,793,0.04856987012416522
793,794,0.05196253266625918
794,795,0.0637331360817057
795,796,0.20181335880657403
796,797,0.015809978110079306
797,798,0.03730893909206627
798,799,0.019480393555838034
799,800,0.03182410816059219
800,801,0.07753365442573806
801,802,0.016982941961641566
802,803,0.08233953116845885
803,804,0.2525321039686562
804,805,0.03552722667165306
805,806,0.024368872059009845
806,807,0.0578252691002963
807,808,0.04080535432159186
808,809,0.035831226351520286
809,810,0.01824172048901949
810,811,0.0314301220963106
811,812,0.10128422840349363
812,813,0.035119056323119464
813,814,0.04937661547280364
814,815,0.023459484227824803
815,816,0.05122173854550832
816,817,0.08591584985491081
817,818,0.08741255637939822
818,819,0.05217969488330126
819,820,0.0450143084875105
820,821,0.023459484227824803
821,822,0.12133069339931091
822,823,0.06621081617863746
823,824,0.022085311394610493
824,825,0.01742078975765623
825,826,0.019349484035396866
826,827,0.04705144661253351
827,828,0.041186244036197174
828,829,0.02859661554455667
829,830,0.024368872059009845
830,831,0.07951329247773913
831,832,0.021133157736877815
832,833,0.018181828127224527
833,834,0.08859805924447738
834,835,0.030428408439889306
835,836,0.02011194908741828
836,837,0.05995104070316059
837,838,0.07753420631688533
838,839,0.022849936717328406
839,840,0.026071349840213486
840,841,0.024368872059009845
841,842,0.053159077377413204
842,843,0.0892717158269832
843,844,0.018793877195797254
844,845,0.017749177768667572
845,846,0.1655089253789076
846,847,0.05098218812159641
847,848,0.03894557206818329
848,849,0.08370972615382745
849,850,0.10373577143466227
850,851,0.01723494011622224
851,852,0.022603591935510817
852,853,0.028286400589110576
853,854,0.09614026194207678
854,855,0.019103760813235088
855,856,0.048645541408575854
856,857,0.07161963243655095
857,858,0.08841260217510229
858,859,0.06820037952374519
859,860,0.09997926108225653
860,861,0.0179032946027626
861,862,0.01993026497969461
862,863,0.061642972038626107
863,864,0.052468237694205305
864,865,0.13525959544891938
865,866,0.0733693423463318
866,867,0.08483372666722559
867,868,0.040690909854226014
868,869,0.07125765484201015
869,870,0.07067571820529273
870,871,0.10645990177457078
871,872,0.022209952016172686
872,873,0.051877747224847136
873,874,0.054080419895324486
874,875,0.019670398783010083
875,876,0.08235148799403512
876,877,0.04809608230344102
877,878,0.030378807857471705
878,879,0.023277534382040672
879,880,0.019541895101800946
880,881,0.055043507235334785
881,882,0.05921162976267933
882,883,0.06545413830462206
883,884,0.04938467628856545
884,885,0.07191959472135183
885,886,0.08053181252895154
886,887,0.017348077660969383
887,888,0.01692758628461186
888,889,0.059417649494135014
889,890,0.029348227368139523
890,891,0.06346610957186369
891,892,0.06643945822752091
892,893,0.019275741684684464
893,894,0.0805359141527729
894,895,0.06523725354425883
895,896,0.021493157281907618
896,897,0.06894659160552587
897,898,0.15412888011876041
898,899,0.021909595097456755
899,900,0.018384588401367388
900,901,0.018906097422611085
901,902,0.04789223127616519
902,903,0.05892748542627017
903,904,0.06551316373178713
904,905,0.016943395535737392
905,906,0.07546425867456988
906,907,0.03305826667873889
907,908,0.06937434663501794
908,909,0.08741255637939822
909,910,0.11512780992556955
910,911,0.03033245831104913
911,912,0.02821457391655444
912,913,0.06511018320392611
913,914,0.025565525463667707
914,915,0.018576232901682393
915,916,0.019017656311146863
916,917,0.0708200274108502
917,918,0.052380803748391505
918,919,0.019486747902537755
919,920,0.08165762736818101
920,921,0.0204945112627131
921,922,0.028004838829397857
922,923,0.05351699530837978
923,924,0.021218326778966748
924,925,0.030958253930278158
925,926,0.03595741347796652
926,927,0.02234883355672432
927,928,0.02208766902982095
928,929,0.05274044426919319
929,930,0.08079482698748484
930,931,0.014888047697495244
931,932,0.02187520994728486
932,933,0.04156232545580128
933,934,0.04809608230344102
934,935,0.05020885810317604
935,936,0.06708958605354343
936,937,0.01791774062409761
937,938,0.019475879007166203
938,939,0.01861535579149793
939,940,0.019827725832964847
940,941,0.03480627760114184
941,942,0.09980098921795906
942,943,0.028366766606335574
943,944,0.015809978110079306
944,945,0.03747035301218629
945,946,0.018128166447967768
946,947,0.019924172369075704
947,948,0.026482967716081215
948,949,0.03305826667873889
949,950,0.10461087400588213
950,951,0.027605369366489413
951,952,0.08972387408370683
952,953,0.021196304541437318
953,954,0.02377479282610754
954,955,0.046866162080977554
955,956,0.07160517910508273
956,957,0.018739717394733194
957,958,0.01791372626365085
958,959,0.017509934715236652
959,960,0.08396672237108246
960,961,0.11158532901920352
961,962,0.017671938904464387
962,963,0.033116268345267014
963,964,0.020620981141981347
964,965,0.05446997825056222
965,966,0.048370738377028585
966,967,0.04078388510704577
967,968,0.020867224608623582
968,969,0.07575590236509826
969,970,0.037828268454124105
970,971,0.042422353900145156
971,972,0.1763353921675602
972,973,0.0743366723044343
973,974,0.2049512082520359
974,975,0.17324040382089342
975,976,0.03149195524126272
976,977,0.13838875807787815
977,978,0.021340059604716518
978,979,0.019475879007166203
979,980,0.05446997825056222
980,981,0.058867191888495
981,982,0.054785035074202876
982,983,0.1144654725152835
983,984,0.021286836052638945
984,985,0.02743340192678597
985,986,0.07442178803617017
986,987,0.06685405356644812
987,988,0.0182961715030956
988,989,0.017348077660969383
989,990,0.019317714763666633
990,991,0.09010366565465142
991,992,0.018692449249959872
992,993,0.04711559174733368
993,994,0.021975465481879206
994,995,0.07666391826528009
995,996,0.0179619175907962
996,997,0.018778067944671725
997,998,0.017766181318709582
998,999,0.050374772372359454
999,1000,0.04642193774195916
1000,1001,0.07966480823280846
1001,1002,0.21157635450181395
1002,1003,0.06547700644422767
1003,1004,0.07666391826528009
1004,1005,0.014337746790543842
1005,1006,0.03849602974922209
1006,1007,0.18860573743978465
1007,1008,0.016221841924838998
1008,1009,0.020765094790250464
1009,1010,0.08197135039875937
1010,1011,0.04948761414692738
1011,1012,0.06122577329658649
1012,1013,0.03730893909206627
1013,1014,0.048796286148195325
1014,1015,0.01954264236193295
1015,1016,0.08235148799403512
1016,1017,0.06842482191642404
1017,1018,0.04238312169869817
1018,1019,0.08770366860990221
1019,1020,0.024535261110560196
1020,1021,0.06542778184257428
1021,1022,0.19968102558680292
1022,1023,0.03402546178168478
1023,1024,0.04072992731774299
1024,1025,0.07086621272998357
1025,1026,0.019775771057222148
1026,1027,0.07320185576612265
1027,1028,0.05305351484928427
1028,1029,0.01956738283214521
1029,1030,0.05858463852201266
1030,1031,0.06034967320519399
1031,1032,0.06144809288227874
1032,1033,0.01764640575020523
1033,1034,0.026985360809390974
1034,1035,0.021380743104462686
1035,1036,0.054919370518565325
1036,1037,0.01869158858150988
1037,1038,0.07969121823454074
1038,1039,0.016943395535737392
1039,1040,0.06546448363258144
1040,1041,0.023113556326175136
1041,1042,0.021501136947247246
1042,1043,0.0634336758805402
1043,1044,0.020238508301913326
1044,1045,0.04359736284868764
1045,1046,0.08365357684972015
1046,1047,0.01507108366878152
1047,1048,0.01763955923043723
1048,1049,0.024552082123912973
1049,1050,0.06002636071835228
1050,1051,0.07098544678052635
1051,1052,0.0816190962294136
1052,1053,0.0772906506959777
1053,1054,0.03534370249183506
1054,1055,0.02711230469642422
1055,1056,0.020235682354161122
1056,1057,0.01635344951821627
1057,1058,0.015457829282050353
1058,1059,0.03730893909206627
1059,1060,0.07753420631688533
1060,1061,0.021699083570877013
1061,1062,0.0452999849600392
1062,1063,0.021616776016389165
1063,1064,0.04722907800729791
1064,1065,0.028399455463894375
1065,1066,0.01724122624294873
